ppt_index,stimulus_identity,rating,stim_age,age,height,upper_arm_circumference,upper_arm_circumference_sc,age_sc,stim_age_sc,height_sc
14,m(10).jpg,1,27,28,191.5,37.01,0.9650106305129339,-0.4385168490908806,0.3917999481742592,1.6228487701422056
14,m(15).jpg,1,24,28,191.5,37.01,0.9650106305129339,-0.4385168490908806,-0.3916370375928975,1.6228487701422056
14,m(19).jpg,0,23,28,191.5,37.01,0.9650106305129339,-0.4385168490908806,-0.652782699515283,1.6228487701422056
14,m(11).jpg,1,25,28,191.5,37.01,0.9650106305129339,-0.4385168490908806,-0.1304913756705119,1.6228487701422056
14,m(4).jpg,1,29,28,191.5,37.01,0.9650106305129339,-0.4385168490908806,0.9140912720190304,1.6228487701422056
14,m(9).jpg,1,30,28,191.5,37.01,0.9650106305129339,-0.4385168490908806,1.175236933941416,1.6228487701422056
14,m(16).jpg,1,23,28,191.5,37.01,0.9650106305129339,-0.4385168490908806,-0.652782699515283,1.6228487701422056
14,m(6).jpg,1,26,28,191.5,37.01,0.9650106305129339,-0.4385168490908806,0.13065428625187367,1.6228487701422056
14,m(8).jpg,1,22,28,191.5,37.01,0.9650106305129339,-0.4385168490908806,-0.9139283614376685,1.6228487701422056
14,m(3).jpg,1,30,28,191.5,37.01,0.9650106305129339,-0.4385168490908806,1.175236933941416,1.6228487701422056
14,m(18).jpg,1,25,28,191.5,37.01,0.9650106305129339,-0.4385168490908806,-0.1304913756705119,1.6228487701422056
14,m(13).jpg,1,23,28,191.5,37.01,0.9650106305129339,-0.4385168490908806,-0.652782699515283,1.6228487701422056
14,m(17).jpg,1,33,28,191.5,37.01,0.9650106305129339,-0.4385168490908806,1.9586739197085725,1.6228487701422056
14,m(2).jpg,0,20,28,191.5,37.01,0.9650106305129339,-0.4385168490908806,-1.4362196852824396,1.6228487701422056
14,m(12).jpg,1,26,28,191.5,37.01,0.9650106305129339,-0.4385168490908806,0.13065428625187367,1.6228487701422056
14,m(14).jpg,1,32,28,191.5,37.01,0.9650106305129339,-0.4385168490908806,1.697528257786187,1.6228487701422056
14,m(20).jpg,0,27,28,191.5,37.01,0.9650106305129339,-0.4385168490908806,0.3917999481742592,1.6228487701422056
15,m(5).jpg,1,26,30,171,32.5,-0.209429435815284,-0.306310245913773,0.13065428625187367,-1.2912379957946893
15,m(12).jpg,1,26,30,171,32.5,-0.209429435815284,-0.306310245913773,0.13065428625187367,-1.2912379957946893
15,m(2).jpg,1,20,30,171,32.5,-0.209429435815284,-0.306310245913773,-1.4362196852824396,-1.2912379957946893
15,m(9).jpg,1,30,30,171,32.5,-0.209429435815284,-0.306310245913773,1.175236933941416,-1.2912379957946893
15,m(11).jpg,1,25,30,171,32.5,-0.209429435815284,-0.306310245913773,-0.1304913756705119,-1.2912379957946893
15,m(6).jpg,1,26,30,171,32.5,-0.209429435815284,-0.306310245913773,0.13065428625187367,-1.2912379957946893
15,m(14).jpg,1,32,30,171,32.5,-0.209429435815284,-0.306310245913773,1.697528257786187,-1.2912379957946893
15,m(13).jpg,1,23,30,171,32.5,-0.209429435815284,-0.306310245913773,-0.652782699515283,-1.2912379957946893
15,m(3).jpg,1,30,30,171,32.5,-0.209429435815284,-0.306310245913773,1.175236933941416,-1.2912379957946893
15,m(15).jpg,1,24,30,171,32.5,-0.209429435815284,-0.306310245913773,-0.3916370375928975,-1.2912379957946893
15,m(19).jpg,1,23,30,171,32.5,-0.209429435815284,-0.306310245913773,-0.652782699515283,-1.2912379957946893
15,m(17).jpg,1,33,30,171,32.5,-0.209429435815284,-0.306310245913773,1.9586739197085725,-1.2912379957946893
15,m(18).jpg,1,25,30,171,32.5,-0.209429435815284,-0.306310245913773,-0.1304913756705119,-1.2912379957946893
15,m(16).jpg,1,23,30,171,32.5,-0.209429435815284,-0.306310245913773,-0.652782699515283,-1.2912379957946893
15,m(4).jpg,1,29,30,171,32.5,-0.209429435815284,-0.306310245913773,0.9140912720190304,-1.2912379957946893
15,m(7).jpg,1,19,30,171,32.5,-0.209429435815284,-0.306310245913773,-1.6973653472048253,-1.2912379957946893
15,m(10).jpg,1,27,30,171,32.5,-0.209429435815284,-0.306310245913773,0.3917999481742592,-1.2912379957946893
15,m(1).jpg,1,20,30,171,32.5,-0.209429435815284,-0.306310245913773,-1.4362196852824396,-1.2912379957946893
15,m(20).jpg,1,27,30,171,32.5,-0.209429435815284,-0.306310245913773,0.3917999481742592,-1.2912379957946893
16,m(14).jpg,1,32,35,195.5,27.25,-1.576571419900239,0.024206262028996145,1.697528257786187,2.1914510659347703
16,m(12).jpg,1,26,35,195.5,27.25,-1.576571419900239,0.024206262028996145,0.13065428625187367,2.1914510659347703
16,m(8).jpg,1,22,35,195.5,27.25,-1.576571419900239,0.024206262028996145,-0.9139283614376685,2.1914510659347703
16,m(5).jpg,1,26,35,195.5,27.25,-1.576571419900239,0.024206262028996145,0.13065428625187367,2.1914510659347703
16,m(9).jpg,1,30,35,195.5,27.25,-1.576571419900239,0.024206262028996145,1.175236933941416,2.1914510659347703
16,m(13).jpg,1,23,35,195.5,27.25,-1.576571419900239,0.024206262028996145,-0.652782699515283,2.1914510659347703
16,m(16).jpg,1,23,35,195.5,27.25,-1.576571419900239,0.024206262028996145,-0.652782699515283,2.1914510659347703
16,m(3).jpg,1,30,35,195.5,27.25,-1.576571419900239,0.024206262028996145,1.175236933941416,2.1914510659347703
16,m(17).jpg,1,33,35,195.5,27.25,-1.576571419900239,0.024206262028996145,1.9586739197085725,2.1914510659347703
16,m(1).jpg,0,20,35,195.5,27.25,-1.576571419900239,0.024206262028996145,-1.4362196852824396,2.1914510659347703
16,m(18).jpg,1,25,35,195.5,27.25,-1.576571419900239,0.024206262028996145,-0.1304913756705119,2.1914510659347703
16,m(15).jpg,1,24,35,195.5,27.25,-1.576571419900239,0.024206262028996145,-0.3916370375928975,2.1914510659347703
16,m(4).jpg,1,29,35,195.5,27.25,-1.576571419900239,0.024206262028996145,0.9140912720190304,2.1914510659347703
16,m(7).jpg,1,19,35,195.5,27.25,-1.576571419900239,0.024206262028996145,-1.6973653472048253,2.1914510659347703
16,m(6).jpg,1,26,35,195.5,27.25,-1.576571419900239,0.024206262028996145,0.13065428625187367,2.1914510659347703
16,m(11).jpg,1,25,35,195.5,27.25,-1.576571419900239,0.024206262028996145,-0.1304913756705119,2.1914510659347703
16,m(20).jpg,1,27,35,195.5,27.25,-1.576571419900239,0.024206262028996145,0.3917999481742592,2.1914510659347703
16,m(2).jpg,1,20,35,195.5,27.25,-1.576571419900239,0.024206262028996145,-1.4362196852824396,2.1914510659347703
16,m(19).jpg,1,23,35,195.5,27.25,-1.576571419900239,0.024206262028996145,-0.652782699515283,2.1914510659347703
17,m(6).jpg,1,26,57,186.5,33.75,0.11608056039541956,1.4784788969771803,0.13065428625187367,0.9120959004014996
17,m(8).jpg,1,22,57,186.5,33.75,0.11608056039541956,1.4784788969771803,-0.9139283614376685,0.9120959004014996
17,m(12).jpg,1,26,57,186.5,33.75,0.11608056039541956,1.4784788969771803,0.13065428625187367,0.9120959004014996
17,m(4).jpg,1,29,57,186.5,33.75,0.11608056039541956,1.4784788969771803,0.9140912720190304,0.9120959004014996
17,m(9).jpg,1,30,57,186.5,33.75,0.11608056039541956,1.4784788969771803,1.175236933941416,0.9120959004014996
17,m(5).jpg,1,26,57,186.5,33.75,0.11608056039541956,1.4784788969771803,0.13065428625187367,0.9120959004014996
17,m(19).jpg,1,23,57,186.5,33.75,0.11608056039541956,1.4784788969771803,-0.652782699515283,0.9120959004014996
17,m(14).jpg,1,32,57,186.5,33.75,0.11608056039541956,1.4784788969771803,1.697528257786187,0.9120959004014996
17,m(17).jpg,1,33,57,186.5,33.75,0.11608056039541956,1.4784788969771803,1.9586739197085725,0.9120959004014996
17,m(10).jpg,1,27,57,186.5,33.75,0.11608056039541956,1.4784788969771803,0.3917999481742592,0.9120959004014996
17,m(18).jpg,1,25,57,186.5,33.75,0.11608056039541956,1.4784788969771803,-0.1304913756705119,0.9120959004014996
17,m(15).jpg,1,24,57,186.5,33.75,0.11608056039541956,1.4784788969771803,-0.3916370375928975,0.9120959004014996
17,m(1).jpg,1,20,57,186.5,33.75,0.11608056039541956,1.4784788969771803,-1.4362196852824396,0.9120959004014996
17,m(16).jpg,1,23,57,186.5,33.75,0.11608056039541956,1.4784788969771803,-0.652782699515283,0.9120959004014996
17,m(13).jpg,1,23,57,186.5,33.75,0.11608056039541956,1.4784788969771803,-0.652782699515283,0.9120959004014996
17,m(20).jpg,1,27,57,186.5,33.75,0.11608056039541956,1.4784788969771803,0.3917999481742592,0.9120959004014996
17,m(11).jpg,1,25,57,186.5,33.75,0.11608056039541956,1.4784788969771803,-0.1304913756705119,0.9120959004014996
17,m(7).jpg,1,19,57,186.5,33.75,0.11608056039541956,1.4784788969771803,-1.6973653472048253,0.9120959004014996
17,m(2).jpg,1,20,57,186.5,33.75,0.11608056039541956,1.4784788969771803,-1.4362196852824396,0.9120959004014996
18,m(16).jpg,1,23,33,177,28,-1.3812654221738168,-0.10800034114811151,-0.652782699515283,-0.438334552105842
18,m(2).jpg,1,20,33,177,28,-1.3812654221738168,-0.10800034114811151,-1.4362196852824396,-0.438334552105842
18,m(12).jpg,1,26,33,177,28,-1.3812654221738168,-0.10800034114811151,0.13065428625187367,-0.438334552105842
18,m(1).jpg,1,20,33,177,28,-1.3812654221738168,-0.10800034114811151,-1.4362196852824396,-0.438334552105842
18,m(20).jpg,1,27,33,177,28,-1.3812654221738168,-0.10800034114811151,0.3917999481742592,-0.438334552105842
18,m(17).jpg,1,33,33,177,28,-1.3812654221738168,-0.10800034114811151,1.9586739197085725,-0.438334552105842
18,m(19).jpg,1,23,33,177,28,-1.3812654221738168,-0.10800034114811151,-0.652782699515283,-0.438334552105842
18,m(13).jpg,1,23,33,177,28,-1.3812654221738168,-0.10800034114811151,-0.652782699515283,-0.438334552105842
18,m(4).jpg,1,29,33,177,28,-1.3812654221738168,-0.10800034114811151,0.9140912720190304,-0.438334552105842
18,m(11).jpg,1,25,33,177,28,-1.3812654221738168,-0.10800034114811151,-0.1304913756705119,-0.438334552105842
18,m(9).jpg,1,30,33,177,28,-1.3812654221738168,-0.10800034114811151,1.175236933941416,-0.438334552105842
18,m(10).jpg,1,27,33,177,28,-1.3812654221738168,-0.10800034114811151,0.3917999481742592,-0.438334552105842
18,m(5).jpg,1,26,33,177,28,-1.3812654221738168,-0.10800034114811151,0.13065428625187367,-0.438334552105842
18,m(8).jpg,1,22,33,177,28,-1.3812654221738168,-0.10800034114811151,-0.9139283614376685,-0.438334552105842
18,m(6).jpg,1,26,33,177,28,-1.3812654221738168,-0.10800034114811151,0.13065428625187367,-0.438334552105842
18,m(18).jpg,1,25,33,177,28,-1.3812654221738168,-0.10800034114811151,-0.1304913756705119,-0.438334552105842
18,m(15).jpg,1,24,33,177,28,-1.3812654221738168,-0.10800034114811151,-0.3916370375928975,-0.438334552105842
18,m(7).jpg,1,19,33,177,28,-1.3812654221738168,-0.10800034114811151,-1.6973653472048253,-0.438334552105842
18,m(14).jpg,1,32,33,177,28,-1.3812654221738168,-0.10800034114811151,1.697528257786187,-0.438334552105842
18,m(3).jpg,1,30,33,177,28,-1.3812654221738168,-0.10800034114811151,1.175236933941416,-0.438334552105842
19,m(11).jpg,1,25,27,195.5,34,0.18118255963756028,-0.5046201506794344,-0.1304913756705119,2.1914510659347703
19,m(3).jpg,1,30,27,195.5,34,0.18118255963756028,-0.5046201506794344,1.175236933941416,2.1914510659347703
19,m(5).jpg,1,26,27,195.5,34,0.18118255963756028,-0.5046201506794344,0.13065428625187367,2.1914510659347703
19,m(15).jpg,1,24,27,195.5,34,0.18118255963756028,-0.5046201506794344,-0.3916370375928975,2.1914510659347703
19,m(10).jpg,1,27,27,195.5,34,0.18118255963756028,-0.5046201506794344,0.3917999481742592,2.1914510659347703
19,m(13).jpg,1,23,27,195.5,34,0.18118255963756028,-0.5046201506794344,-0.652782699515283,2.1914510659347703
19,m(18).jpg,1,25,27,195.5,34,0.18118255963756028,-0.5046201506794344,-0.1304913756705119,2.1914510659347703
19,m(12).jpg,1,26,27,195.5,34,0.18118255963756028,-0.5046201506794344,0.13065428625187367,2.1914510659347703
19,m(8).jpg,1,22,27,195.5,34,0.18118255963756028,-0.5046201506794344,-0.9139283614376685,2.1914510659347703
19,m(14).jpg,1,32,27,195.5,34,0.18118255963756028,-0.5046201506794344,1.697528257786187,2.1914510659347703
19,m(7).jpg,1,19,27,195.5,34,0.18118255963756028,-0.5046201506794344,-1.6973653472048253,2.1914510659347703
19,m(2).jpg,1,20,27,195.5,34,0.18118255963756028,-0.5046201506794344,-1.4362196852824396,2.1914510659347703
19,m(9).jpg,1,30,27,195.5,34,0.18118255963756028,-0.5046201506794344,1.175236933941416,2.1914510659347703
19,m(17).jpg,1,33,27,195.5,34,0.18118255963756028,-0.5046201506794344,1.9586739197085725,2.1914510659347703
19,m(4).jpg,1,29,27,195.5,34,0.18118255963756028,-0.5046201506794344,0.9140912720190304,2.1914510659347703
19,m(16).jpg,1,23,27,195.5,34,0.18118255963756028,-0.5046201506794344,-0.652782699515283,2.1914510659347703
19,m(6).jpg,1,26,27,195.5,34,0.18118255963756028,-0.5046201506794344,0.13065428625187367,2.1914510659347703
19,m(1).jpg,1,20,27,195.5,34,0.18118255963756028,-0.5046201506794344,-1.4362196852824396,2.1914510659347703
19,m(20).jpg,1,27,27,195.5,34,0.18118255963756028,-0.5046201506794344,0.3917999481742592,2.1914510659347703
19,m(19).jpg,1,23,27,195.5,34,0.18118255963756028,-0.5046201506794344,-0.652782699515283,2.1914510659347703
20,m(6).jpg,1,26,24,186,33.75,0.11608056039541956,-0.7029300554450959,0.13065428625187367,0.841020613427429
20,m(14).jpg,0,32,24,186,33.75,0.11608056039541956,-0.7029300554450959,1.697528257786187,0.841020613427429
20,m(9).jpg,0,30,24,186,33.75,0.11608056039541956,-0.7029300554450959,1.175236933941416,0.841020613427429
20,m(8).jpg,1,22,24,186,33.75,0.11608056039541956,-0.7029300554450959,-0.9139283614376685,0.841020613427429
20,m(1).jpg,1,20,24,186,33.75,0.11608056039541956,-0.7029300554450959,-1.4362196852824396,0.841020613427429
20,m(19).jpg,1,23,24,186,33.75,0.11608056039541956,-0.7029300554450959,-0.652782699515283,0.841020613427429
20,m(13).jpg,1,23,24,186,33.75,0.11608056039541956,-0.7029300554450959,-0.652782699515283,0.841020613427429
20,m(5).jpg,1,26,24,186,33.75,0.11608056039541956,-0.7029300554450959,0.13065428625187367,0.841020613427429
20,m(2).jpg,1,20,24,186,33.75,0.11608056039541956,-0.7029300554450959,-1.4362196852824396,0.841020613427429
20,m(10).jpg,1,27,24,186,33.75,0.11608056039541956,-0.7029300554450959,0.3917999481742592,0.841020613427429
20,m(15).jpg,1,24,24,186,33.75,0.11608056039541956,-0.7029300554450959,-0.3916370375928975,0.841020613427429
20,m(18).jpg,0,25,24,186,33.75,0.11608056039541956,-0.7029300554450959,-0.1304913756705119,0.841020613427429
20,m(7).jpg,1,19,24,186,33.75,0.11608056039541956,-0.7029300554450959,-1.6973653472048253,0.841020613427429
20,m(17).jpg,1,33,24,186,33.75,0.11608056039541956,-0.7029300554450959,1.9586739197085725,0.841020613427429
20,m(20).jpg,1,27,24,186,33.75,0.11608056039541956,-0.7029300554450959,0.3917999481742592,0.841020613427429
20,m(12).jpg,1,26,24,186,33.75,0.11608056039541956,-0.7029300554450959,0.13065428625187367,0.841020613427429
20,m(4).jpg,0,29,24,186,33.75,0.11608056039541956,-0.7029300554450959,0.9140912720190304,0.841020613427429
20,m(11).jpg,1,25,24,186,33.75,0.11608056039541956,-0.7029300554450959,-0.1304913756705119,0.841020613427429
20,m(16).jpg,1,23,24,186,33.75,0.11608056039541956,-0.7029300554450959,-0.652782699515283,0.841020613427429
20,m(3).jpg,1,30,24,186,33.75,0.11608056039541956,-0.7029300554450959,1.175236933941416,0.841020613427429
21,m(14).jpg,1,32,30,184,31.5,-0.4698374327838468,-0.306310245913773,1.697528257786187,0.5567194655311465
21,m(8).jpg,1,22,30,184,31.5,-0.4698374327838468,-0.306310245913773,-0.9139283614376685,0.5567194655311465
21,m(2).jpg,1,20,30,184,31.5,-0.4698374327838468,-0.306310245913773,-1.4362196852824396,0.5567194655311465
21,m(20).jpg,1,27,30,184,31.5,-0.4698374327838468,-0.306310245913773,0.3917999481742592,0.5567194655311465
21,m(7).jpg,1,19,30,184,31.5,-0.4698374327838468,-0.306310245913773,-1.6973653472048253,0.5567194655311465
21,m(3).jpg,1,30,30,184,31.5,-0.4698374327838468,-0.306310245913773,1.175236933941416,0.5567194655311465
21,m(10).jpg,1,27,30,184,31.5,-0.4698374327838468,-0.306310245913773,0.3917999481742592,0.5567194655311465
21,m(17).jpg,1,33,30,184,31.5,-0.4698374327838468,-0.306310245913773,1.9586739197085725,0.5567194655311465
21,m(15).jpg,1,24,30,184,31.5,-0.4698374327838468,-0.306310245913773,-0.3916370375928975,0.5567194655311465
21,m(19).jpg,1,23,30,184,31.5,-0.4698374327838468,-0.306310245913773,-0.652782699515283,0.5567194655311465
21,m(6).jpg,1,26,30,184,31.5,-0.4698374327838468,-0.306310245913773,0.13065428625187367,0.5567194655311465
21,m(18).jpg,1,25,30,184,31.5,-0.4698374327838468,-0.306310245913773,-0.1304913756705119,0.5567194655311465
21,m(4).jpg,1,29,30,184,31.5,-0.4698374327838468,-0.306310245913773,0.9140912720190304,0.5567194655311465
21,m(5).jpg,1,26,30,184,31.5,-0.4698374327838468,-0.306310245913773,0.13065428625187367,0.5567194655311465
21,m(1).jpg,0,20,30,184,31.5,-0.4698374327838468,-0.306310245913773,-1.4362196852824396,0.5567194655311465
21,m(12).jpg,1,26,30,184,31.5,-0.4698374327838468,-0.306310245913773,0.13065428625187367,0.5567194655311465
21,m(13).jpg,1,23,30,184,31.5,-0.4698374327838468,-0.306310245913773,-0.652782699515283,0.5567194655311465
21,m(11).jpg,1,25,30,184,31.5,-0.4698374327838468,-0.306310245913773,-0.1304913756705119,0.5567194655311465
21,m(16).jpg,1,23,30,184,31.5,-0.4698374327838468,-0.306310245913773,-0.652782699515283,0.5567194655311465
21,m(9).jpg,1,30,30,184,31.5,-0.4698374327838468,-0.306310245913773,1.175236933941416,0.5567194655311465
22,m(9).jpg,1,30,38,178,36.25,0.7671005528168267,0.22251616679465763,1.175236933941416,-0.29618397815770076
22,m(6).jpg,1,26,38,178,36.25,0.7671005528168267,0.22251616679465763,0.13065428625187367,-0.29618397815770076
22,m(2).jpg,1,20,38,178,36.25,0.7671005528168267,0.22251616679465763,-1.4362196852824396,-0.29618397815770076
22,m(19).jpg,1,23,38,178,36.25,0.7671005528168267,0.22251616679465763,-0.652782699515283,-0.29618397815770076
22,m(16).jpg,1,23,38,178,36.25,0.7671005528168267,0.22251616679465763,-0.652782699515283,-0.29618397815770076
22,m(15).jpg,1,24,38,178,36.25,0.7671005528168267,0.22251616679465763,-0.3916370375928975,-0.29618397815770076
22,m(18).jpg,1,25,38,178,36.25,0.7671005528168267,0.22251616679465763,-0.1304913756705119,-0.29618397815770076
22,m(12).jpg,1,26,38,178,36.25,0.7671005528168267,0.22251616679465763,0.13065428625187367,-0.29618397815770076
22,m(14).jpg,1,32,38,178,36.25,0.7671005528168267,0.22251616679465763,1.697528257786187,-0.29618397815770076
22,m(8).jpg,1,22,38,178,36.25,0.7671005528168267,0.22251616679465763,-0.9139283614376685,-0.29618397815770076
22,m(10).jpg,1,27,38,178,36.25,0.7671005528168267,0.22251616679465763,0.3917999481742592,-0.29618397815770076
22,m(11).jpg,1,25,38,178,36.25,0.7671005528168267,0.22251616679465763,-0.1304913756705119,-0.29618397815770076
22,m(17).jpg,1,33,38,178,36.25,0.7671005528168267,0.22251616679465763,1.9586739197085725,-0.29618397815770076
22,m(7).jpg,1,19,38,178,36.25,0.7671005528168267,0.22251616679465763,-1.6973653472048253,-0.29618397815770076
22,m(20).jpg,1,27,38,178,36.25,0.7671005528168267,0.22251616679465763,0.3917999481742592,-0.29618397815770076
22,m(1).jpg,1,20,38,178,36.25,0.7671005528168267,0.22251616679465763,-1.4362196852824396,-0.29618397815770076
22,m(5).jpg,1,26,38,178,36.25,0.7671005528168267,0.22251616679465763,0.13065428625187367,-0.29618397815770076
22,m(4).jpg,1,29,38,178,36.25,0.7671005528168267,0.22251616679465763,0.9140912720190304,-0.29618397815770076
22,m(3).jpg,1,30,38,178,36.25,0.7671005528168267,0.22251616679465763,1.175236933941416,-0.29618397815770076
22,m(13).jpg,1,23,38,178,36.25,0.7671005528168267,0.22251616679465763,-0.652782699515283,-0.29618397815770076
23,m(13).jpg,1,23,23,178,28.25,-1.316163422931676,-0.7690333570336498,-0.652782699515283,-0.29618397815770076
23,m(19).jpg,0,23,23,178,28.25,-1.316163422931676,-0.7690333570336498,-0.652782699515283,-0.29618397815770076
23,m(5).jpg,1,26,23,178,28.25,-1.316163422931676,-0.7690333570336498,0.13065428625187367,-0.29618397815770076
23,m(16).jpg,1,23,23,178,28.25,-1.316163422931676,-0.7690333570336498,-0.652782699515283,-0.29618397815770076
23,m(12).jpg,1,26,23,178,28.25,-1.316163422931676,-0.7690333570336498,0.13065428625187367,-0.29618397815770076
23,m(2).jpg,1,20,23,178,28.25,-1.316163422931676,-0.7690333570336498,-1.4362196852824396,-0.29618397815770076
23,m(17).jpg,1,33,23,178,28.25,-1.316163422931676,-0.7690333570336498,1.9586739197085725,-0.29618397815770076
23,m(11).jpg,1,25,23,178,28.25,-1.316163422931676,-0.7690333570336498,-0.1304913756705119,-0.29618397815770076
23,m(7).jpg,1,19,23,178,28.25,-1.316163422931676,-0.7690333570336498,-1.6973653472048253,-0.29618397815770076
23,m(4).jpg,1,29,23,178,28.25,-1.316163422931676,-0.7690333570336498,0.9140912720190304,-0.29618397815770076
23,m(18).jpg,1,25,23,178,28.25,-1.316163422931676,-0.7690333570336498,-0.1304913756705119,-0.29618397815770076
23,m(14).jpg,0,32,23,178,28.25,-1.316163422931676,-0.7690333570336498,1.697528257786187,-0.29618397815770076
23,m(15).jpg,1,24,23,178,28.25,-1.316163422931676,-0.7690333570336498,-0.3916370375928975,-0.29618397815770076
23,m(9).jpg,1,30,23,178,28.25,-1.316163422931676,-0.7690333570336498,1.175236933941416,-0.29618397815770076
23,m(6).jpg,1,26,23,178,28.25,-1.316163422931676,-0.7690333570336498,0.13065428625187367,-0.29618397815770076
23,m(10).jpg,1,27,23,178,28.25,-1.316163422931676,-0.7690333570336498,0.3917999481742592,-0.29618397815770076
23,m(1).jpg,1,20,23,178,28.25,-1.316163422931676,-0.7690333570336498,-1.4362196852824396,-0.29618397815770076
23,m(20).jpg,1,27,23,178,28.25,-1.316163422931676,-0.7690333570336498,0.3917999481742592,-0.29618397815770076
23,m(3).jpg,1,30,23,178,28.25,-1.316163422931676,-0.7690333570336498,1.175236933941416,-0.29618397815770076
23,m(8).jpg,1,22,23,178,28.25,-1.316163422931676,-0.7690333570336498,-0.9139283614376685,-0.29618397815770076
24,m(18).jpg,1,25,33,188,37.25,1.0275085497853895,-0.10800034114811151,-0.1304913756705119,1.1253217613237114
24,m(17).jpg,0,33,33,188,37.25,1.0275085497853895,-0.10800034114811151,1.9586739197085725,1.1253217613237114
24,m(14).jpg,1,32,33,188,37.25,1.0275085497853895,-0.10800034114811151,1.697528257786187,1.1253217613237114
24,m(20).jpg,1,27,33,188,37.25,1.0275085497853895,-0.10800034114811151,0.3917999481742592,1.1253217613237114
24,m(19).jpg,1,23,33,188,37.25,1.0275085497853895,-0.10800034114811151,-0.652782699515283,1.1253217613237114
24,m(6).jpg,1,26,33,188,37.25,1.0275085497853895,-0.10800034114811151,0.13065428625187367,1.1253217613237114
24,m(7).jpg,1,19,33,188,37.25,1.0275085497853895,-0.10800034114811151,-1.6973653472048253,1.1253217613237114
24,m(13).jpg,1,23,33,188,37.25,1.0275085497853895,-0.10800034114811151,-0.652782699515283,1.1253217613237114
24,m(4).jpg,1,29,33,188,37.25,1.0275085497853895,-0.10800034114811151,0.9140912720190304,1.1253217613237114
24,m(10).jpg,1,27,33,188,37.25,1.0275085497853895,-0.10800034114811151,0.3917999481742592,1.1253217613237114
24,m(9).jpg,1,30,33,188,37.25,1.0275085497853895,-0.10800034114811151,1.175236933941416,1.1253217613237114
24,m(3).jpg,1,30,33,188,37.25,1.0275085497853895,-0.10800034114811151,1.175236933941416,1.1253217613237114
24,m(11).jpg,1,25,33,188,37.25,1.0275085497853895,-0.10800034114811151,-0.1304913756705119,1.1253217613237114
24,m(1).jpg,1,20,33,188,37.25,1.0275085497853895,-0.10800034114811151,-1.4362196852824396,1.1253217613237114
24,m(2).jpg,1,20,33,188,37.25,1.0275085497853895,-0.10800034114811151,-1.4362196852824396,1.1253217613237114
24,m(15).jpg,1,24,33,188,37.25,1.0275085497853895,-0.10800034114811151,-0.3916370375928975,1.1253217613237114
24,m(5).jpg,1,26,33,188,37.25,1.0275085497853895,-0.10800034114811151,0.13065428625187367,1.1253217613237114
24,m(8).jpg,1,22,33,188,37.25,1.0275085497853895,-0.10800034114811151,-0.9139283614376685,1.1253217613237114
24,m(12).jpg,1,26,33,188,37.25,1.0275085497853895,-0.10800034114811151,0.13065428625187367,1.1253217613237114
24,m(16).jpg,1,23,33,188,37.25,1.0275085497853895,-0.10800034114811151,-0.652782699515283,1.1253217613237114
25,m(5).jpg,0,26,55,170,33.75,0.11608056039541956,1.3462722938000726,0.13065428625187367,-1.4333885697428306
25,m(19).jpg,1,23,55,170,33.75,0.11608056039541956,1.3462722938000726,-0.652782699515283,-1.4333885697428306
25,m(18).jpg,1,25,55,170,33.75,0.11608056039541956,1.3462722938000726,-0.1304913756705119,-1.4333885697428306
25,m(14).jpg,1,32,55,170,33.75,0.11608056039541956,1.3462722938000726,1.697528257786187,-1.4333885697428306
25,m(9).jpg,0,30,55,170,33.75,0.11608056039541956,1.3462722938000726,1.175236933941416,-1.4333885697428306
25,m(1).jpg,1,20,55,170,33.75,0.11608056039541956,1.3462722938000726,-1.4362196852824396,-1.4333885697428306
25,m(20).jpg,1,27,55,170,33.75,0.11608056039541956,1.3462722938000726,0.3917999481742592,-1.4333885697428306
25,m(3).jpg,1,30,55,170,33.75,0.11608056039541956,1.3462722938000726,1.175236933941416,-1.4333885697428306
25,m(7).jpg,1,19,55,170,33.75,0.11608056039541956,1.3462722938000726,-1.6973653472048253,-1.4333885697428306
25,m(13).jpg,1,23,55,170,33.75,0.11608056039541956,1.3462722938000726,-0.652782699515283,-1.4333885697428306
25,m(15).jpg,0,24,55,170,33.75,0.11608056039541956,1.3462722938000726,-0.3916370375928975,-1.4333885697428306
25,m(11).jpg,1,25,55,170,33.75,0.11608056039541956,1.3462722938000726,-0.1304913756705119,-1.4333885697428306
25,m(12).jpg,1,26,55,170,33.75,0.11608056039541956,1.3462722938000726,0.13065428625187367,-1.4333885697428306
25,m(2).jpg,0,20,55,170,33.75,0.11608056039541956,1.3462722938000726,-1.4362196852824396,-1.4333885697428306
25,m(16).jpg,1,23,55,170,33.75,0.11608056039541956,1.3462722938000726,-0.652782699515283,-1.4333885697428306
25,m(4).jpg,0,29,55,170,33.75,0.11608056039541956,1.3462722938000726,0.9140912720190304,-1.4333885697428306
25,m(17).jpg,0,33,55,170,33.75,0.11608056039541956,1.3462722938000726,1.9586739197085725,-1.4333885697428306
25,m(10).jpg,1,27,55,170,33.75,0.11608056039541956,1.3462722938000726,0.3917999481742592,-1.4333885697428306
25,m(6).jpg,1,26,55,170,33.75,0.11608056039541956,1.3462722938000726,0.13065428625187367,-1.4333885697428306
25,m(8).jpg,1,22,55,170,33.75,0.11608056039541956,1.3462722938000726,-0.9139283614376685,-1.4333885697428306
