ppt_index,stimulus_identity,rating,age,height,grip_strength,surpass,explanation,impose.will,correct.others,outdo.others,control.conversation,criticise,challenge.pov,lay.law,hate.pushy,pressure.others,stim_age,stim_age_sc,age_sc,height_sc,grip_strength_sc,IPIP,IPIP_sc
44,m(11)_masc.jpg,1,51,179,56,6,6,2,2,2,2,6,6,2,2,7,25,-0.688255382,0.647790184,0.41879253,1.077981201,3.909090909,-0.167844518
44,m(29)_masc.jpg,1,51,179,56,6,6,2,2,2,2,6,6,2,2,7,22,-0.946351151,0.647790184,0.41879253,1.077981201,3.909090909,-0.167844518
44,m(4)_masc.jpg,1,51,179,56,6,6,2,2,2,2,6,6,2,2,7,21,-1.032383074,0.647790184,0.41879253,1.077981201,3.909090909,-0.167844518
44,m(12)_masc.jpg,1,51,179,56,6,6,2,2,2,2,6,6,2,2,7,37,0.344127691,0.647790184,0.41879253,1.077981201,3.909090909,-0.167844518
44,m(25)_masc.jpg,1,51,179,56,6,6,2,2,2,2,6,6,2,2,7,20,-1.118414997,0.647790184,0.41879253,1.077981201,3.909090909,-0.167844518
44,m(21)_masc.jpg,0,51,179,56,6,6,2,2,2,2,6,6,2,2,7,39,0.516191537,0.647790184,0.41879253,1.077981201,3.909090909,-0.167844518
45,m(32)_masc.jpg,0,41,172,55,4,5,1,6,2,1,5,6,1,2,2,37,0.344127691,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(7)_masc.jpg,1,41,172,55,4,5,1,6,2,1,5,6,1,2,2,50,1.462542688,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(26)_masc.jpg,1,41,172,55,4,5,1,6,2,1,5,6,1,2,2,29,-0.344127691,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(24)_masc.jpg,0,41,172,55,4,5,1,6,2,1,5,6,1,2,2,40,0.60222346,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(8)_masc.jpg,0,41,172,55,4,5,1,6,2,1,5,6,1,2,2,55,1.892702302,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(18)_masc.jpg,1,41,172,55,4,5,1,6,2,1,5,6,1,2,2,24,-0.774287305,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(22)_masc.jpg,0,41,172,55,4,5,1,6,2,1,5,6,1,2,2,23,-0.860319228,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(23)_masc.jpg,1,41,172,55,4,5,1,6,2,1,5,6,1,2,2,32,-0.086031923,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(14)_masc.jpg,0,41,172,55,4,5,1,6,2,1,5,6,1,2,2,34,0.086031923,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(17)_masc.jpg,1,41,172,55,4,5,1,6,2,1,5,6,1,2,2,22,-0.946351151,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(11)_masc.jpg,1,41,172,55,4,5,1,6,2,1,5,6,1,2,2,25,-0.688255382,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(30)_masc.jpg,1,41,172,55,4,5,1,6,2,1,5,6,1,2,2,62,2.494925762,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(15)_masc.jpg,1,41,172,55,4,5,1,6,2,1,5,6,1,2,2,37,0.344127691,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(20)_masc.jpg,0,41,172,55,4,5,1,6,2,1,5,6,1,2,2,21,-1.032383074,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(29)_masc.jpg,1,41,172,55,4,5,1,6,2,1,5,6,1,2,2,22,-0.946351151,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(10)_masc.jpg,0,41,172,55,4,5,1,6,2,1,5,6,1,2,2,20,-1.118414997,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(4)_masc.jpg,0,41,172,55,4,5,1,6,2,1,5,6,1,2,2,21,-1.032383074,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(31)_masc.jpg,1,41,172,55,4,5,1,6,2,1,5,6,1,2,2,18,-1.290478842,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(13)_masc.jpg,0,41,172,55,4,5,1,6,2,1,5,6,1,2,2,30,-0.258095768,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(1)_masc.jpg,1,41,172,55,4,5,1,6,2,1,5,6,1,2,2,22,-0.946351151,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(19)_masc.jpg,1,41,172,55,4,5,1,6,2,1,5,6,1,2,2,21,-1.032383074,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(5)_masc.jpg,1,41,172,55,4,5,1,6,2,1,5,6,1,2,2,52,1.634606533,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(16)_masc.jpg,1,41,172,55,4,5,1,6,2,1,5,6,1,2,2,45,1.032383074,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(6)_masc.jpg,1,41,172,55,4,5,1,6,2,1,5,6,1,2,2,32,-0.086031923,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(9)_masc.jpg,1,41,172,55,4,5,1,6,2,1,5,6,1,2,2,46,1.118414997,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(28)_masc.jpg,1,41,172,55,4,5,1,6,2,1,5,6,1,2,2,44,0.946351151,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(27)_masc.jpg,1,41,172,55,4,5,1,6,2,1,5,6,1,2,2,40,0.60222346,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(12)_masc.jpg,1,41,172,55,4,5,1,6,2,1,5,6,1,2,2,37,0.344127691,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(21)_masc.jpg,0,41,172,55,4,5,1,6,2,1,5,6,1,2,2,39,0.516191537,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(2)_masc.jpg,1,41,172,55,4,5,1,6,2,1,5,6,1,2,2,33,0,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(3)_masc.jpg,0,41,172,55,4,5,1,6,2,1,5,6,1,2,2,23,-0.860319228,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
45,m(25)_masc.jpg,1,41,172,55,4,5,1,6,2,1,5,6,1,2,2,20,-1.118414997,0.004152501,-0.751310205,0.977427288,3.181818182,-0.994840027
46,m(10)_masc.jpg,1,62,172,38,5,5,6,4,5,5,7,6,5,3,6,20,-1.118414997,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(31)_masc.jpg,1,62,172,38,5,5,6,4,5,5,7,6,5,3,6,18,-1.290478842,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(13)_masc.jpg,1,62,172,38,5,5,6,4,5,5,7,6,5,3,6,30,-0.258095768,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(22)_masc.jpg,0,62,172,38,5,5,6,4,5,5,7,6,5,3,6,23,-0.860319228,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(26)_masc.jpg,1,62,172,38,5,5,6,4,5,5,7,6,5,3,6,29,-0.344127691,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(32)_masc.jpg,1,62,172,38,5,5,6,4,5,5,7,6,5,3,6,37,0.344127691,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(14)_masc.jpg,1,62,172,38,5,5,6,4,5,5,7,6,5,3,6,34,0.086031923,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(21)_masc.jpg,1,62,172,38,5,5,6,4,5,5,7,6,5,3,6,39,0.516191537,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(24)_masc.jpg,1,62,172,38,5,5,6,4,5,5,7,6,5,3,6,40,0.60222346,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(27)_masc.jpg,0,62,172,38,5,5,6,4,5,5,7,6,5,3,6,40,0.60222346,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(5)_masc.jpg,1,62,172,38,5,5,6,4,5,5,7,6,5,3,6,52,1.634606533,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(20)_masc.jpg,1,62,172,38,5,5,6,4,5,5,7,6,5,3,6,21,-1.032383074,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(16)_masc.jpg,0,62,172,38,5,5,6,4,5,5,7,6,5,3,6,45,1.032383074,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(9)_masc.jpg,0,62,172,38,5,5,6,4,5,5,7,6,5,3,6,46,1.118414997,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(7)_masc.jpg,0,62,172,38,5,5,6,4,5,5,7,6,5,3,6,50,1.462542688,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(28)_masc.jpg,0,62,172,38,5,5,6,4,5,5,7,6,5,3,6,44,0.946351151,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(6)_masc.jpg,0,62,172,38,5,5,6,4,5,5,7,6,5,3,6,32,-0.086031923,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(17)_masc.jpg,1,62,172,38,5,5,6,4,5,5,7,6,5,3,6,22,-0.946351151,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(4)_masc.jpg,1,62,172,38,5,5,6,4,5,5,7,6,5,3,6,21,-1.032383074,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(3)_masc.jpg,1,62,172,38,5,5,6,4,5,5,7,6,5,3,6,23,-0.860319228,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(25)_masc.jpg,1,62,172,38,5,5,6,4,5,5,7,6,5,3,6,20,-1.118414997,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(12)_masc.jpg,1,62,172,38,5,5,6,4,5,5,7,6,5,3,6,37,0.344127691,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(15)_masc.jpg,1,62,172,38,5,5,6,4,5,5,7,6,5,3,6,37,0.344127691,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(18)_masc.jpg,1,62,172,38,5,5,6,4,5,5,7,6,5,3,6,24,-0.774287305,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(11)_masc.jpg,0,62,172,38,5,5,6,4,5,5,7,6,5,3,6,25,-0.688255382,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(8)_masc.jpg,0,62,172,38,5,5,6,4,5,5,7,6,5,3,6,55,1.892702302,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(30)_masc.jpg,0,62,172,38,5,5,6,4,5,5,7,6,5,3,6,62,2.494925762,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(29)_masc.jpg,1,62,172,38,5,5,6,4,5,5,7,6,5,3,6,22,-0.946351151,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(1)_masc.jpg,1,62,172,38,5,5,6,4,5,5,7,6,5,3,6,22,-0.946351151,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(19)_masc.jpg,1,62,172,38,5,5,6,4,5,5,7,6,5,3,6,21,-1.032383074,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(23)_masc.jpg,1,62,172,38,5,5,6,4,5,5,7,6,5,3,6,32,-0.086031923,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
46,m(2)_masc.jpg,0,62,172,38,5,5,6,4,5,5,7,6,5,3,6,33,0,1.355791634,-0.751310205,-0.731989241,5.181818182,1.279397621
47,m(26)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,29,-0.344127691,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(11)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,25,-0.688255382,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(19)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,21,-1.032383074,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(15)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,37,0.344127691,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(22)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,23,-0.860319228,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(28)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,44,0.946351151,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(6)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,32,-0.086031923,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(10)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,20,-1.118414997,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(13)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,30,-0.258095768,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(25)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,20,-1.118414997,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(18)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,24,-0.774287305,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(1)_masc.jpg,0,36,183,64,5,5,6,2,5,6,6,6,6,3,3,22,-0.946351151,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(12)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,37,0.344127691,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(31)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,18,-1.290478842,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(24)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,40,0.60222346,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(5)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,52,1.634606533,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(23)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,32,-0.086031923,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(3)_masc.jpg,0,36,183,64,5,5,6,2,5,6,6,6,6,3,3,23,-0.860319228,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(4)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,21,-1.032383074,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(20)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,21,-1.032383074,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(30)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,62,2.494925762,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(16)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,45,1.032383074,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(21)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,39,0.516191537,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(32)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,37,0.344127691,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(27)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,40,0.60222346,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(8)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,55,1.892702302,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(14)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,34,0.086031923,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(7)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,50,1.462542688,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(17)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,22,-0.946351151,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(9)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,46,1.118414997,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(2)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,33,0,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
47,m(29)_masc.jpg,1,36,183,64,5,5,6,2,5,6,6,6,6,3,3,22,-0.946351151,-0.31766634,1.087422665,1.882412509,4.818181818,0.865899867
48,m(24)_masc.jpg,1,38,175,52,2,2,1,2,2,2,6,5,2,2,2,40,0.60222346,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(5)_masc.jpg,1,38,175,52,2,2,1,2,2,2,6,5,2,2,2,52,1.634606533,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(20)_masc.jpg,1,38,175,52,2,2,1,2,2,2,6,5,2,2,2,21,-1.032383074,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(10)_masc.jpg,1,38,175,52,2,2,1,2,2,2,6,5,2,2,2,20,-1.118414997,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(9)_masc.jpg,0,38,175,52,2,2,1,2,2,2,6,5,2,2,2,46,1.118414997,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(4)_masc.jpg,1,38,175,52,2,2,1,2,2,2,6,5,2,2,2,21,-1.032383074,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(25)_masc.jpg,1,38,175,52,2,2,1,2,2,2,6,5,2,2,2,20,-1.118414997,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(12)_masc.jpg,0,38,175,52,2,2,1,2,2,2,6,5,2,2,2,37,0.344127691,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(15)_masc.jpg,1,38,175,52,2,2,1,2,2,2,6,5,2,2,2,37,0.344127691,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(30)_masc.jpg,1,38,175,52,2,2,1,2,2,2,6,5,2,2,2,62,2.494925762,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(18)_masc.jpg,1,38,175,52,2,2,1,2,2,2,6,5,2,2,2,24,-0.774287305,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(17)_masc.jpg,1,38,175,52,2,2,1,2,2,2,6,5,2,2,2,22,-0.946351151,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(19)_masc.jpg,0,38,175,52,2,2,1,2,2,2,6,5,2,2,2,21,-1.032383074,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(8)_masc.jpg,1,38,175,52,2,2,1,2,2,2,6,5,2,2,2,55,1.892702302,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(3)_masc.jpg,0,38,175,52,2,2,1,2,2,2,6,5,2,2,2,23,-0.860319228,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(29)_masc.jpg,1,38,175,52,2,2,1,2,2,2,6,5,2,2,2,22,-0.946351151,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(32)_masc.jpg,1,38,175,52,2,2,1,2,2,2,6,5,2,2,2,37,0.344127691,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(27)_masc.jpg,1,38,175,52,2,2,1,2,2,2,6,5,2,2,2,40,0.60222346,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(13)_masc.jpg,1,38,175,52,2,2,1,2,2,2,6,5,2,2,2,30,-0.258095768,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(7)_masc.jpg,1,38,175,52,2,2,1,2,2,2,6,5,2,2,2,50,1.462542688,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(6)_masc.jpg,1,38,175,52,2,2,1,2,2,2,6,5,2,2,2,32,-0.086031923,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(14)_masc.jpg,1,38,175,52,2,2,1,2,2,2,6,5,2,2,2,34,0.086031923,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(26)_masc.jpg,1,38,175,52,2,2,1,2,2,2,6,5,2,2,2,29,-0.344127691,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(1)_masc.jpg,1,38,175,52,2,2,1,2,2,2,6,5,2,2,2,22,-0.946351151,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(16)_masc.jpg,1,38,175,52,2,2,1,2,2,2,6,5,2,2,2,45,1.032383074,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(23)_masc.jpg,1,38,175,52,2,2,1,2,2,2,6,5,2,2,2,32,-0.086031923,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(31)_masc.jpg,1,38,175,52,2,2,1,2,2,2,6,5,2,2,2,18,-1.290478842,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(11)_masc.jpg,1,38,175,52,2,2,1,2,2,2,6,5,2,2,2,25,-0.688255382,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(2)_masc.jpg,1,38,175,52,2,2,1,2,2,2,6,5,2,2,2,33,0,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(22)_masc.jpg,1,38,175,52,2,2,1,2,2,2,6,5,2,2,2,23,-0.860319228,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(21)_masc.jpg,1,38,175,52,2,2,1,2,2,2,6,5,2,2,2,39,0.516191537,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
48,m(28)_masc.jpg,1,38,175,52,2,2,1,2,2,2,6,5,2,2,2,44,0.946351151,-0.188938804,-0.249837604,0.675765547,2.545454545,-1.718461096
49,m(25)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,20,-1.118414997,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(3)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,23,-0.860319228,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(2)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,33,0,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(26)_masc.jpg,0,51,169,42,5,5,4,5,4,4,6,6,4,4,4,29,-0.344127691,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(22)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,23,-0.860319228,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(9)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,46,1.118414997,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(16)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,45,1.032383074,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(27)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,40,0.60222346,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(32)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,37,0.344127691,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(5)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,52,1.634606533,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(4)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,21,-1.032383074,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(13)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,30,-0.258095768,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(6)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,32,-0.086031923,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(12)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,37,0.344127691,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(7)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,50,1.462542688,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(19)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,21,-1.032383074,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(10)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,20,-1.118414997,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(14)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,34,0.086031923,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(20)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,21,-1.032383074,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(8)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,55,1.892702302,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(31)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,18,-1.290478842,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(1)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,22,-0.946351151,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(30)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,62,2.494925762,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(17)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,22,-0.946351151,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(18)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,24,-0.774287305,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(29)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,22,-0.946351151,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(21)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,39,0.516191537,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(23)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,32,-0.086031923,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(24)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,40,0.60222346,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
49,m(28)_masc.jpg,1,51,169,42,5,5,4,5,4,4,6,6,4,4,4,44,0.946351151,0.647790184,-1.252782805,-0.329773587,4.636363636,0.65915099
