ppt_index,height,upper_arm_circumference,age,stimulus_name,rating,stimulus_identity,stimulus_age,transform_type,height_sc,upper_arm_circumference_sc,age_sc,stimulus_age_sc,IPIP,grip_strength,IPIP_sc,grip_strength_sc
57,181,36.5,43,(14)_OM.jpg.jpg,1,14,34,old,0.650723973,1.218261117,0.139085394,0.039976597,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(27)_OM.jpg.jpg,1,27,40,old,0.650723973,1.218261117,0.139085394,0.55396142,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(21)_YM.jpg.jpg,0,21,39,young,0.650723973,1.218261117,0.139085394,0.468297283,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(26)_YM.jpg.jpg,1,26,29,young,0.650723973,1.218261117,0.139085394,-0.388344088,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(3)_OM.jpg.jpg,1,3,23,old,0.650723973,1.218261117,0.139085394,-0.902328911,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(26)_OM.jpg.jpg,0,26,29,old,0.650723973,1.218261117,0.139085394,-0.388344088,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(19)_OM.jpg.jpg,0,19,21,old,0.650723973,1.218261117,0.139085394,-1.073657186,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(7)_YM.jpg.jpg,0,7,50,young,0.650723973,1.218261117,0.139085394,1.410602792,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(30)_YM.jpg.jpg,0,30,62,young,0.650723973,1.218261117,0.139085394,2.438572437,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(9)_YM.jpg.jpg,0,9,46,young,0.650723973,1.218261117,0.139085394,1.067946243,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(27)_YM.jpg.jpg,1,27,40,young,0.650723973,1.218261117,0.139085394,0.55396142,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(19)_YM.jpg.jpg,0,19,21,young,0.650723973,1.218261117,0.139085394,-1.073657186,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(21)_OM.jpg.jpg,1,21,39,old,0.650723973,1.218261117,0.139085394,0.468297283,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(12)_YM.jpg.jpg,0,12,37,young,0.650723973,1.218261117,0.139085394,0.296969009,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(4)_YM.jpg.jpg,0,4,21,young,0.650723973,1.218261117,0.139085394,-1.073657186,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(22)_YM.jpg.jpg,0,22,23,young,0.650723973,1.218261117,0.139085394,-0.902328911,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(28)_YM.jpg.jpg,1,28,44,young,0.650723973,1.218261117,0.139085394,0.896617969,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(29)_OM.jpg.jpg,1,29,22,old,0.650723973,1.218261117,0.139085394,-0.987993048,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(9)_OM.jpg.jpg,1,9,46,old,0.650723973,1.218261117,0.139085394,1.067946243,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(16)_YM.jpg.jpg,1,16,45,young,0.650723973,1.218261117,0.139085394,0.982282106,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(2)_OM.jpg.jpg,1,2,33,old,0.650723973,1.218261117,0.139085394,-0.04568754,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(15)_YM.jpg.jpg,0,15,37,young,0.650723973,1.218261117,0.139085394,0.296969009,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(11)_OM.jpg.jpg,0,11,25,old,0.650723973,1.218261117,0.139085394,-0.731000637,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(4)_OM.jpg.jpg,0,4,21,old,0.650723973,1.218261117,0.139085394,-1.073657186,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(20)_YM.jpg.jpg,0,20,21,young,0.650723973,1.218261117,0.139085394,-1.073657186,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(24)_YM.jpg.jpg,1,24,40,young,0.650723973,1.218261117,0.139085394,0.55396142,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(18)_YM.jpg.jpg,1,18,24,young,0.650723973,1.218261117,0.139085394,-0.816664774,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(23)_OM.jpg.jpg,1,23,32,old,0.650723973,1.218261117,0.139085394,-0.131351677,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(23)_YM.jpg.jpg,1,23,32,young,0.650723973,1.218261117,0.139085394,-0.131351677,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(15)_OM.jpg.jpg,1,15,37,old,0.650723973,1.218261117,0.139085394,0.296969009,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(32)_YM.jpg.jpg,0,32,37,young,0.650723973,1.218261117,0.139085394,0.296969009,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(3)_YM.jpg.jpg,0,3,23,young,0.650723973,1.218261117,0.139085394,-0.902328911,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(25)_YM.jpg.jpg,1,25,20,young,0.650723973,1.218261117,0.139085394,-1.159321323,5.090909091,61,1.238198555,1.776417739
57,181,36.5,43,(20)_OM.jpg.jpg,1,20,21,old,0.650723973,1.218261117,0.139085394,-1.073657186,5.090909091,61,1.238198555,1.776417739
58,177,30,48,(10)_YM.jpg.jpg,1,10,20,young,0.097476871,-0.684400696,0.42271051,-1.159321323,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(4)_YM.jpg.jpg,1,4,21,young,0.097476871,-0.684400696,0.42271051,-1.073657186,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(21)_OM.jpg.jpg,0,21,39,old,0.097476871,-0.684400696,0.42271051,0.468297283,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(24)_YM.jpg.jpg,1,24,40,young,0.097476871,-0.684400696,0.42271051,0.55396142,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(28)_YM.jpg.jpg,1,28,44,young,0.097476871,-0.684400696,0.42271051,0.896617969,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(23)_OM.jpg.jpg,0,23,32,old,0.097476871,-0.684400696,0.42271051,-0.131351677,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(32)_YM.jpg.jpg,0,32,37,young,0.097476871,-0.684400696,0.42271051,0.296969009,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(22)_OM.jpg.jpg,0,22,23,old,0.097476871,-0.684400696,0.42271051,-0.902328911,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(32)_OM.jpg.jpg,0,32,37,old,0.097476871,-0.684400696,0.42271051,0.296969009,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(26)_OM.jpg.jpg,1,26,29,old,0.097476871,-0.684400696,0.42271051,-0.388344088,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(30)_OM.jpg.jpg,0,30,62,old,0.097476871,-0.684400696,0.42271051,2.438572437,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(17)_YM.jpg.jpg,1,17,22,young,0.097476871,-0.684400696,0.42271051,-0.987993048,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(3)_OM.jpg.jpg,0,3,23,old,0.097476871,-0.684400696,0.42271051,-0.902328911,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(10)_OM.jpg.jpg,0,10,20,old,0.097476871,-0.684400696,0.42271051,-1.159321323,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(25)_YM.jpg.jpg,1,25,20,young,0.097476871,-0.684400696,0.42271051,-1.159321323,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(8)_OM.jpg.jpg,0,8,55,old,0.097476871,-0.684400696,0.42271051,1.838923477,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(14)_YM.jpg.jpg,1,14,34,young,0.097476871,-0.684400696,0.42271051,0.039976597,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(19)_OM.jpg.jpg,0,19,21,old,0.097476871,-0.684400696,0.42271051,-1.073657186,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(27)_OM.jpg.jpg,0,27,40,old,0.097476871,-0.684400696,0.42271051,0.55396142,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(1)_OM.jpg.jpg,0,1,22,old,0.097476871,-0.684400696,0.42271051,-0.987993048,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(16)_YM.jpg.jpg,1,16,45,young,0.097476871,-0.684400696,0.42271051,0.982282106,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(18)_OM.jpg.jpg,0,18,24,old,0.097476871,-0.684400696,0.42271051,-0.816664774,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(21)_YM.jpg.jpg,1,21,39,young,0.097476871,-0.684400696,0.42271051,0.468297283,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(5)_YM.jpg.jpg,1,5,52,young,0.097476871,-0.684400696,0.42271051,1.581931066,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(3)_YM.jpg.jpg,1,3,23,young,0.097476871,-0.684400696,0.42271051,-0.902328911,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(17)_OM.jpg.jpg,0,17,22,old,0.097476871,-0.684400696,0.42271051,-0.987993048,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(28)_OM.jpg.jpg,0,28,44,old,0.097476871,-0.684400696,0.42271051,0.896617969,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(1)_YM.jpg.jpg,1,1,22,young,0.097476871,-0.684400696,0.42271051,-0.987993048,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(22)_YM.jpg.jpg,1,22,23,young,0.097476871,-0.684400696,0.42271051,-0.902328911,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(14)_OM.jpg.jpg,0,14,34,old,0.097476871,-0.684400696,0.42271051,0.039976597,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(11)_OM.jpg.jpg,0,11,25,old,0.097476871,-0.684400696,0.42271051,-0.731000637,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(11)_YM.jpg.jpg,1,11,25,young,0.097476871,-0.684400696,0.42271051,-0.731000637,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(20)_OM.jpg.jpg,0,20,21,old,0.097476871,-0.684400696,0.42271051,-1.073657186,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(7)_YM.jpg.jpg,1,7,50,young,0.097476871,-0.684400696,0.42271051,1.410602792,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(7)_OM.jpg.jpg,0,7,50,old,0.097476871,-0.684400696,0.42271051,1.410602792,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(13)_OM.jpg.jpg,0,13,30,old,0.097476871,-0.684400696,0.42271051,-0.302679951,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(9)_OM.jpg.jpg,0,9,46,old,0.097476871,-0.684400696,0.42271051,1.067946243,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(5)_OM.jpg.jpg,0,5,52,old,0.097476871,-0.684400696,0.42271051,1.581931066,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(16)_OM.jpg.jpg,0,16,45,old,0.097476871,-0.684400696,0.42271051,0.982282106,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(2)_OM.jpg.jpg,0,2,33,old,0.097476871,-0.684400696,0.42271051,-0.04568754,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(25)_OM.jpg.jpg,0,25,20,old,0.097476871,-0.684400696,0.42271051,-1.159321323,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(24)_OM.jpg.jpg,0,24,40,old,0.097476871,-0.684400696,0.42271051,0.55396142,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(26)_YM.jpg.jpg,1,26,29,young,0.097476871,-0.684400696,0.42271051,-0.388344088,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(9)_YM.jpg.jpg,0,9,46,young,0.097476871,-0.684400696,0.42271051,1.067946243,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(29)_YM.jpg.jpg,1,29,22,young,0.097476871,-0.684400696,0.42271051,-0.987993048,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(20)_YM.jpg.jpg,1,20,21,young,0.097476871,-0.684400696,0.42271051,-1.073657186,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(12)_YM.jpg.jpg,1,12,37,young,0.097476871,-0.684400696,0.42271051,0.296969009,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(4)_OM.jpg.jpg,0,4,21,old,0.097476871,-0.684400696,0.42271051,-1.073657186,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(29)_OM.jpg.jpg,0,29,22,old,0.097476871,-0.684400696,0.42271051,-0.987993048,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(19)_YM.jpg.jpg,0,19,21,young,0.097476871,-0.684400696,0.42271051,-1.073657186,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(23)_YM.jpg.jpg,1,23,32,young,0.097476871,-0.684400696,0.42271051,-0.131351677,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(18)_YM.jpg.jpg,1,18,24,young,0.097476871,-0.684400696,0.42271051,-0.816664774,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(27)_YM.jpg.jpg,1,27,40,young,0.097476871,-0.684400696,0.42271051,0.55396142,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(15)_OM.jpg.jpg,0,15,37,old,0.097476871,-0.684400696,0.42271051,0.296969009,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(15)_YM.jpg.jpg,1,15,37,young,0.097476871,-0.684400696,0.42271051,0.296969009,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(12)_OM.jpg.jpg,0,12,37,old,0.097476871,-0.684400696,0.42271051,0.296969009,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(30)_YM.jpg.jpg,1,30,62,young,0.097476871,-0.684400696,0.42271051,2.438572437,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(13)_YM.jpg.jpg,1,13,30,young,0.097476871,-0.684400696,0.42271051,-0.302679951,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(2)_YM.jpg.jpg,1,2,33,young,0.097476871,-0.684400696,0.42271051,-0.04568754,5.454545455,52,1.646029592,0.829774075
58,177,30,48,(8)_YM.jpg.jpg,1,8,55,young,0.097476871,-0.684400696,0.42271051,1.838923477,5.454545455,52,1.646029592,0.829774075
59,171,33,67,(2)_YM.jpg.jpg,1,2,33,young,-0.732393784,0.19375091,1.500485954,-0.04568754,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(13)_YM.jpg.jpg,1,13,30,young,-0.732393784,0.19375091,1.500485954,-0.302679951,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(29)_YM.jpg.jpg,1,29,22,young,-0.732393784,0.19375091,1.500485954,-0.987993048,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(4)_OM.jpg.jpg,1,4,21,old,-0.732393784,0.19375091,1.500485954,-1.073657186,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(23)_OM.jpg.jpg,1,23,32,old,-0.732393784,0.19375091,1.500485954,-0.131351677,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(28)_OM.jpg.jpg,1,28,44,old,-0.732393784,0.19375091,1.500485954,0.896617969,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(10)_YM.jpg.jpg,1,10,20,young,-0.732393784,0.19375091,1.500485954,-1.159321323,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(26)_OM.jpg.jpg,1,26,29,old,-0.732393784,0.19375091,1.500485954,-0.388344088,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(14)_OM.jpg.jpg,0,14,34,old,-0.732393784,0.19375091,1.500485954,0.039976597,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(14)_YM.jpg.jpg,1,14,34,young,-0.732393784,0.19375091,1.500485954,0.039976597,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(16)_YM.jpg.jpg,0,16,45,young,-0.732393784,0.19375091,1.500485954,0.982282106,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(24)_YM.jpg.jpg,1,24,40,young,-0.732393784,0.19375091,1.500485954,0.55396142,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(27)_YM.jpg.jpg,1,27,40,young,-0.732393784,0.19375091,1.500485954,0.55396142,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(8)_OM.jpg.jpg,1,8,55,old,-0.732393784,0.19375091,1.500485954,1.838923477,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(23)_YM.jpg.jpg,0,23,32,young,-0.732393784,0.19375091,1.500485954,-0.131351677,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(9)_OM.jpg.jpg,1,9,46,old,-0.732393784,0.19375091,1.500485954,1.067946243,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(25)_OM.jpg.jpg,1,25,20,old,-0.732393784,0.19375091,1.500485954,-1.159321323,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(19)_OM.jpg.jpg,1,19,21,old,-0.732393784,0.19375091,1.500485954,-1.073657186,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(15)_OM.jpg.jpg,1,15,37,old,-0.732393784,0.19375091,1.500485954,0.296969009,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(12)_OM.jpg.jpg,1,12,37,old,-0.732393784,0.19375091,1.500485954,0.296969009,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(11)_YM.jpg.jpg,1,11,25,young,-0.732393784,0.19375091,1.500485954,-0.731000637,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(7)_YM.jpg.jpg,0,7,50,young,-0.732393784,0.19375091,1.500485954,1.410602792,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(9)_YM.jpg.jpg,1,9,46,young,-0.732393784,0.19375091,1.500485954,1.067946243,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(21)_OM.jpg.jpg,0,21,39,old,-0.732393784,0.19375091,1.500485954,0.468297283,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(16)_OM.jpg.jpg,0,16,45,old,-0.732393784,0.19375091,1.500485954,0.982282106,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(4)_YM.jpg.jpg,0,4,21,young,-0.732393784,0.19375091,1.500485954,-1.073657186,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(32)_OM.jpg.jpg,0,32,37,old,-0.732393784,0.19375091,1.500485954,0.296969009,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(11)_OM.jpg.jpg,1,11,25,old,-0.732393784,0.19375091,1.500485954,-0.731000637,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(1)_YM.jpg.jpg,1,1,22,young,-0.732393784,0.19375091,1.500485954,-0.987993048,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(17)_OM.jpg.jpg,1,17,22,old,-0.732393784,0.19375091,1.500485954,-0.987993048,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(18)_YM.jpg.jpg,1,18,24,young,-0.732393784,0.19375091,1.500485954,-0.816664774,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(10)_OM.jpg.jpg,0,10,20,old,-0.732393784,0.19375091,1.500485954,-1.159321323,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(29)_OM.jpg.jpg,1,29,22,old,-0.732393784,0.19375091,1.500485954,-0.987993048,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(25)_YM.jpg.jpg,1,25,20,young,-0.732393784,0.19375091,1.500485954,-1.159321323,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(26)_YM.jpg.jpg,0,26,29,young,-0.732393784,0.19375091,1.500485954,-0.388344088,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(3)_OM.jpg.jpg,1,3,23,old,-0.732393784,0.19375091,1.500485954,-0.902328911,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(5)_OM.jpg.jpg,1,5,52,old,-0.732393784,0.19375091,1.500485954,1.581931066,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(8)_YM.jpg.jpg,0,8,55,young,-0.732393784,0.19375091,1.500485954,1.838923477,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(18)_OM.jpg.jpg,1,18,24,old,-0.732393784,0.19375091,1.500485954,-0.816664774,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(12)_YM.jpg.jpg,0,12,37,young,-0.732393784,0.19375091,1.500485954,0.296969009,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(2)_OM.jpg.jpg,0,2,33,old,-0.732393784,0.19375091,1.500485954,-0.04568754,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(30)_YM.jpg.jpg,1,30,62,young,-0.732393784,0.19375091,1.500485954,2.438572437,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(13)_OM.jpg.jpg,1,13,30,old,-0.732393784,0.19375091,1.500485954,-0.302679951,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(28)_YM.jpg.jpg,0,28,44,young,-0.732393784,0.19375091,1.500485954,0.896617969,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(22)_OM.jpg.jpg,1,22,23,old,-0.732393784,0.19375091,1.500485954,-0.902328911,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(21)_YM.jpg.jpg,0,21,39,young,-0.732393784,0.19375091,1.500485954,0.468297283,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(19)_YM.jpg.jpg,0,19,21,young,-0.732393784,0.19375091,1.500485954,-1.073657186,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(1)_OM.jpg.jpg,1,1,22,old,-0.732393784,0.19375091,1.500485954,-0.987993048,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(30)_OM.jpg.jpg,1,30,62,old,-0.732393784,0.19375091,1.500485954,2.438572437,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(7)_OM.jpg.jpg,1,7,50,old,-0.732393784,0.19375091,1.500485954,1.410602792,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(27)_OM.jpg.jpg,0,27,40,old,-0.732393784,0.19375091,1.500485954,0.55396142,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(20)_OM.jpg.jpg,0,20,21,old,-0.732393784,0.19375091,1.500485954,-1.073657186,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(15)_YM.jpg.jpg,1,15,37,young,-0.732393784,0.19375091,1.500485954,0.296969009,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(3)_YM.jpg.jpg,0,3,23,young,-0.732393784,0.19375091,1.500485954,-0.902328911,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(22)_YM.jpg.jpg,1,22,23,young,-0.732393784,0.19375091,1.500485954,-0.902328911,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(20)_YM.jpg.jpg,1,20,21,young,-0.732393784,0.19375091,1.500485954,-1.073657186,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(5)_YM.jpg.jpg,1,5,52,young,-0.732393784,0.19375091,1.500485954,1.581931066,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(32)_YM.jpg.jpg,0,32,37,young,-0.732393784,0.19375091,1.500485954,0.296969009,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(24)_OM.jpg.jpg,1,24,40,old,-0.732393784,0.19375091,1.500485954,0.55396142,3.272727273,46.66666667,-0.800956627,0.268800053
59,171,33,67,(17)_YM.jpg.jpg,1,17,22,young,-0.732393784,0.19375091,1.500485954,-0.987993048,3.272727273,46.66666667,-0.800956627,0.268800053
60,166,37,74,(21)_YM.jpg.jpg,1,21,39,young,-1.423952662,1.364619718,1.897561117,0.468297283,4.363636364,35,0.422536482,-0.958330622
60,166,37,74,(7)_OM.jpg.jpg,0,7,50,old,-1.423952662,1.364619718,1.897561117,1.410602792,4.363636364,35,0.422536482,-0.958330622
60,166,37,74,(13)_YM.jpg.jpg,1,13,30,young,-1.423952662,1.364619718,1.897561117,-0.302679951,4.363636364,35,0.422536482,-0.958330622
60,166,37,74,(25)_YM.jpg.jpg,1,25,20,young,-1.423952662,1.364619718,1.897561117,-1.159321323,4.363636364,35,0.422536482,-0.958330622
60,166,37,74,(27)_YM.jpg.jpg,1,27,40,young,-1.423952662,1.364619718,1.897561117,0.55396142,4.363636364,35,0.422536482,-0.958330622
60,166,37,74,(7)_YM.jpg.jpg,0,7,50,young,-1.423952662,1.364619718,1.897561117,1.410602792,4.363636364,35,0.422536482,-0.958330622
60,166,37,74,(24)_YM.jpg.jpg,1,24,40,young,-1.423952662,1.364619718,1.897561117,0.55396142,4.363636364,35,0.422536482,-0.958330622
60,166,37,74,(22)_YM.jpg.jpg,1,22,23,young,-1.423952662,1.364619718,1.897561117,-0.902328911,4.363636364,35,0.422536482,-0.958330622
60,166,37,74,(13)_OM.jpg.jpg,1,13,30,old,-1.423952662,1.364619718,1.897561117,-0.302679951,4.363636364,35,0.422536482,-0.958330622
60,166,37,74,(4)_OM.jpg.jpg,1,4,21,old,-1.423952662,1.364619718,1.897561117,-1.073657186,4.363636364,35,0.422536482,-0.958330622
60,166,37,74,(23)_YM.jpg.jpg,0,23,32,young,-1.423952662,1.364619718,1.897561117,-0.131351677,4.363636364,35,0.422536482,-0.958330622
60,166,37,74,(18)_YM.jpg.jpg,0,18,24,young,-1.423952662,1.364619718,1.897561117,-0.816664774,4.363636364,35,0.422536482,-0.958330622
60,166,37,74,(14)_OM.jpg.jpg,0,14,34,old,-1.423952662,1.364619718,1.897561117,0.039976597,4.363636364,35,0.422536482,-0.958330622
60,166,37,74,(10)_OM.jpg.jpg,0,10,20,old,-1.423952662,1.364619718,1.897561117,-1.159321323,4.363636364,35,0.422536482,-0.958330622
60,166,37,74,(4)_YM.jpg.jpg,0,4,21,young,-1.423952662,1.364619718,1.897561117,-1.073657186,4.363636364,35,0.422536482,-0.958330622
60,166,37,74,(22)_OM.jpg.jpg,1,22,23,old,-1.423952662,1.364619718,1.897561117,-0.902328911,4.363636364,35,0.422536482,-0.958330622
60,166,37,74,(26)_OM.jpg.jpg,1,26,29,old,-1.423952662,1.364619718,1.897561117,-0.388344088,4.363636364,35,0.422536482,-0.958330622
60,166,37,74,(5)_YM.jpg.jpg,1,5,52,young,-1.423952662,1.364619718,1.897561117,1.581931066,4.363636364,35,0.422536482,-0.958330622
60,166,37,74,(27)_OM.jpg.jpg,0,27,40,old,-1.423952662,1.364619718,1.897561117,0.55396142,4.363636364,35,0.422536482,-0.958330622
60,166,37,74,(8)_YM.jpg.jpg,1,8,55,young,-1.423952662,1.364619718,1.897561117,1.838923477,4.363636364,35,0.422536482,-0.958330622
60,166,37,74,(1)_YM.jpg.jpg,0,1,22,young,-1.423952662,1.364619718,1.897561117,-0.987993048,4.363636364,35,0.422536482,-0.958330622
60,166,37,74,(12)_YM.jpg.jpg,0,12,37,young,-1.423952662,1.364619718,1.897561117,0.296969009,4.363636364,35,0.422536482,-0.958330622
